64	3	30	53	27	57	30	0	51	15	90	13	11	59	34	70	7	11	18	1	24	30	28	67	39	22	29	7	20	12	61	49	29	6	20	10	8	28	16	5	85	48	6	23	96	57	35	36	33	36	12	6	15	35	22	9	48	66	89	26	68	55	76	4	28	49	11	1	2	32	9	48	29	43	38	28	19	28	24	0	46	58	22	5	2	35	22	8	22	66	10	3	21	52	7	2	3	47	37	15	2	18	30	45	2222	2222	2	8	4	3	11	30	24	36	57	37	22	26	3	21	33	5	0	55	32	4	2	41	9	0	71	4	30	76	14	22	41	46	84	4	58	47	1	22	7	39	71	23	84	28	3	62	75	20	10	32	2222	2222	22	3	16	10	7	16	3	4	37	17	13	0	62	54	6	60	4	49	37	7	30	50	45	12	48	16	55	63	55	64	16	41	78	73	74	6	15	93	43	49	45	34	
0	0	1	1	2	2	3	3	4	4	5	5	6	6	7	7	8	8	9	9	10	10	11	11	12	12	13	13	14	14	15	15	16	16	17	17	18	18	19	19	20	20	21	21	22	22	23	23	24	24	25	25	26	26	27	27	28	28	29	29	30	30	31	31	32	32	33	33	34	34	35	35	36	36	37	37	38	38	39	39	40	40	41	41	42	42	43	43	44	44	45	45	46	46	47	47	48	48	49	49	50	50	51	51	52	52	53	53	54	54	55	55	56	56	57	57	58	58	59	59	60	60	61	61	62	62	63	63	64	64	65	65	66	66	67	67	68	68	69	69	70	70	71	71	72	72	73	73	74	74	75	75	76	76	77	77	78	78	79	79	80	80	81	81	82	82	83	83	84	84	85	85	86	86	87	87	88	88	89	89	90	90	91	91	92	92	93	93	94	94	95	95	96	96	97	97	98	98	99	99	
12	19	60	15	58	47	29	67	15	16	26	16	38	37	3	12	63	16	5	57	1	52	17	33	53	63	39	12	50	10	24	42	8	16	37	26	16	30	37	36	19	56	29	49	33	69	90	9	0	3	28	29	8	12	26	17	61	13	28	48	11	70	37	19	1111	1111	52	16	31	15	4	22	37	19	10	48	46	81	13	95	11	9	6	48	2	86	42	6	24	21	12	6	55	26	56	5	3	20	12	30	13	80	7	76	28	4	3	11	63	10	32	39	14	55	37	28	58	73	45	10	24	53	9	37	3	38	23	55	5	4	16	14	38	19	12	24	26	0	66	2	54	50	12	32	1111	1111	33	55	9	61	10	7	66	61	27	15	73	48	29	24	12	81	63	2	48	40	7	84	29	45	48	29	19	75	8	6	38	15	47	56	32	55	0	47	27	26	8	38	9	73	32	58	41	16	50	15	40	39	11	57	
0	0	1	1	2	2	3	3	4	4	5	5	6	6	7	7	8	8	9	9	10	10	11	11	12	12	13	13	14	14	15	15	16	16	17	17	18	18	19	19	20	20	21	21	22	22	23	23	24	24	25	25	26	26	27	27	28	28	29	29	30	30	31	31	32	32	33	33	34	34	35	35	36	36	37	37	38	38	39	39	40	40	41	41	42	42	43	43	44	44	45	45	46	46	47	47	48	48	49	49	50	50	51	51	52	52	53	53	54	54	55	55	56	56	57	57	58	58	59	59	60	60	61	61	62	62	63	63	64	64	65	65	66	66	67	67	68	68	69	69	70	70	71	71	72	72	73	73	74	74	75	75	76	76	77	77	78	78	79	79	80	80	81	81	82	82	83	83	84	84	85	85	86	86	87	87	88	88	89	89	90	90	91	91	92	92	93	93	94	94	95	95	96	96	97	97	98	98	99	99	
52	15	80	72	36	69	27	8	13	6	4	56	39	13	48	28	50	71	40	82	71	29	24	9	71	51	52	11	5	29	30	35	15	56	8	36	7	27	12	28	15	33	7	77	38	55	31	49	52	19	13	38	34	14	85	93	26	21	11	30	36	23	27	65	39	60	48	43	26	5	48	63	12	3	28	9	1	69	10	79	4	40	9	21	65	45	18	33	4	57	7	59	19	3	38	48	25	13	10	53	48	47	50	13	3	72	3	34	1111	1111	15	22	38	2	14	17	90	11	53	34	19	41	28	68	11	60	22	35	38	12	56	33	46	30	62	78	53	10	17	20	57	38	50	26	14	28	27	79	17	57	26	22	51	7	35	16	27	12	7	44	62	41	9	38	27	38	37	2	54	13	33	4	62	37	42	88	37	33	14	32	50	10	39	7	6	71	63	29	48	46	15	3	5	6	48	12	27	13	8	54	
0	0	1	1	2	2	3	3	4	4	5	5	6	6	7	7	8	8	9	9	10	10	11	11	12	12	13	13	14	14	15	15	16	16	17	17	18	18	19	19	20	20	21	21	22	22	23	23	24	24	25	25	26	26	27	27	28	28	29	29	30	30	31	31	32	32	33	33	34	34	35	35	36	36	37	37	38	38	39	39	40	40	41	41	42	42	43	43	44	44	45	45	46	46	47	47	48	48	49	49	50	50	51	51	52	52	53	53	54	54	55	55	56	56	57	57	58	58	59	59	60	60	61	61	62	62	63	63	64	64	65	65	66	66	67	67	68	68	69	69	70	70	71	71	72	72	73	73	74	74	75	75	76	76	77	77	78	78	79	79	80	80	81	81	82	82	83	83	84	84	85	85	86	86	87	87	88	88	89	89	90	90	91	91	92	92	93	93	94	94	95	95	96	96	97	97	98	98	99	99	
31	60	50	47	18	12	58	34	6	20	2	1	31	46	2222	2222	13	33	9	26	82	20	53	48	53	23	47	7	1	21	70	27	41	3	7	45	23	35	41	36	11	19	29	25	29	63	92	78	22	16	66	18	22	30	9	38	29	18	1	45	18	50	67	49	79	17	12	40	48	79	24	28	4	74	10	31	79	2	63	55	61	81	42	7	30	87	36	41	55	37	6	73	1	64	1	0	16	9	21	15	6	29	2	22	43	34	43	12	1	3	19	21	9	52	68	49	50	34	0	19	5	14	58	47	50	96	29	76	46	23	12	23	49	31	48	24	11	9	72	4	24	64	27	38	36	77	30	20	8	73	41	20	11	28	16	20	9	20	47	11	10	26	0	50	1	53	18	23	52	36	33	13	10	4	7	72	31	14	26	55	4	42	19	7	13	5	64	12	24	60	24	16	13	87	19	1	23	73	5	44	
0	0	1	1	2	2	3	3	4	4	5	5	6	6	7	7	8	8	9	9	10	10	11	11	12	12	13	13	14	14	15	15	16	16	17	17	18	18	19	19	20	20	21	21	22	22	23	23	24	24	25	25	26	26	27	27	28	28	29	29	30	30	31	31	32	32	33	33	34	34	35	35	36	36	37	37	38	38	39	39	40	40	41	41	42	42	43	43	44	44	45	45	46	46	47	47	48	48	49	49	50	50	51	51	52	52	53	53	54	54	55	55	56	56	57	57	58	58	59	59	60	60	61	61	62	62	63	63	64	64	65	65	66	66	67	67	68	68	69	69	70	70	71	71	72	72	73	73	74	74	75	75	76	76	77	77	78	78	79	79	80	80	81	81	82	82	83	83	84	84	85	85	86	86	87	87	88	88	89	89	90	90	91	91	92	92	93	93	94	94	95	95	96	96	97	97	98	98	99	99	
3	19	14	27	16	44	28	19	16	11	14	18	46	19	17	5	23	63	43	61	63	11	15	1	1111	1111	35	22	25	31	4	36	13	1	26	13	39	0	16	71	8	53	9	54	45	60	7	34	15	23	64	12	42	51	22	56	1	53	41	78	26	14	4	24	23	20	12	59	86	9	12	49	26	8	29	24	26	4	15	89	6	56	62	27	54	13	24	6	15	2	22	61	2222	2222	46	61	1	85	2	6	64	5	53	66	42	20	65	43	28	18	15	45	20	17	63	65	13	2	36	29	13	66	1	15	65	2	7	44	40	39	18	57	14	52	51	13	24	28	12	32	45	3	36	83	18	5	51	36	22	83	0	28	70	62	0	4	74	12	25	5	9	79	41	66	38	58	84	33	11	30	14	34	46	11	36	9	40	20	21	35	13	84	9	72	35	26	64	39	51	36	27	28	46	49	2	18	32	25	9	33	
0	0	1	1	2	2	3	3	4	4	5	5	6	6	7	7	8	8	9	9	10	10	11	11	12	12	13	13	14	14	15	15	16	16	17	17	18	18	19	19	20	20	21	21	22	22	23	23	24	24	25	25	26	26	27	27	28	28	29	29	30	30	31	31	32	32	33	33	34	34	35	35	36	36	37	37	38	38	39	39	40	40	41	41	42	42	43	43	44	44	45	45	46	46	47	47	48	48	49	49	50	50	51	51	52	52	53	53	54	54	55	55	56	56	57	57	58	58	59	59	60	60	61	61	62	62	63	63	64	64	65	65	66	66	67	67	68	68	69	69	70	70	71	71	72	72	73	73	74	74	75	75	76	76	77	77	78	78	79	79	80	80	81	81	82	82	83	83	84	84	85	85	86	86	87	87	88	88	89	89	90	90	91	91	92	92	93	93	94	94	95	95	96	96	97	97	98	98	99	99	
2	22	4	62	24	34	27	13	0	7	0	53	18	74	20	89	59	14	55	13	18	32	65	32	66	32	39	25	61	28	20	65	13	16	26	64	36	16	70	57	31	14	61	20	33	38	38	69	23	40	28	25	84	33	67	65	50	13	33	18	19	1	11	83	76	28	19	11	81	48	31	8	57	14	61	18	59	41	2	78	6	18	34	37	25	57	23	2	14	83	94	30	17	15	22	85	39	75	47	57	15	4	18	7	5	40	10	29	23	66	11	34	2222	2222	40	44	1111	1111	77	13	1	26	65	35	33	47	5	30	54	45	2222	2222	32	24	24	16	53	16	17	51	33	7	32	33	2	91	34	43	61	34	12	23	15	14	42	11	10	11	15	12	12	42	27	1	52	47	74	20	84	3	86	88	16	30	42	98	84	12	17	23	65	36	27	6	10	11	1111	1111	11	23	2	0	64	60	21	26	55	16	74	37	
0	0	1	1	2	2	3	3	4	4	5	5	6	6	7	7	8	8	9	9	10	10	11	11	12	12	13	13	14	14	15	15	16	16	17	17	18	18	19	19	20	20	21	21	22	22	23	23	24	24	25	25	26	26	27	27	28	28	29	29	30	30	31	31	32	32	33	33	34	34	35	35	36	36	37	37	38	38	39	39	40	40	41	41	42	42	43	43	44	44	45	45	46	46	47	47	48	48	49	49	50	50	51	51	52	52	53	53	54	54	55	55	56	56	57	57	58	58	59	59	60	60	61	61	62	62	63	63	64	64	65	65	66	66	67	67	68	68	69	69	70	70	71	71	72	72	73	73	74	74	75	75	76	76	77	77	78	78	79	79	80	80	81	81	82	82	83	83	84	84	85	85	86	86	87	87	88	88	89	89	90	90	91	91	92	92	93	93	94	94	95	95	96	96	97	97	98	98	99	99	
0	38	28	19	83	5	63	12	23	15	76	27	11	34	74	22	2222	2222	9	18	22	8	25	79	56	0	6	57	4	29	85	20	26	57	43	33	65	60	8	69	15	12	36	66	45	14	46	20	10	28	54	3	48	77	44	24	5	34	19	24	42	71	45	52	8	44	84	21	58	28	52	76	0	6	17	25	23	62	36	1	32	86	43	61	41	14	69	43	33	0	2222	2222	22	43	75	19	25	15	25	5	3	14	19	57	89	22	16	29	29	20	7	77	32	47	12	4	7	8	9	60	10	49	13	22	57	1	0	74	3	1	49	47	33	34	69	57	81	24	19	67	11	46	58	12	52	39	4	39	24	30	40	43	83	59	34	59	20	13	50	31	5	29	43	34	12	11	83	72	59	26	23	3	5	39	23	13	35	27	2	6	89	32	2	5	10	62	42	3	6	32	21	42	25	4	61	2	47	29	1111	1111	
0	0	1	1	2	2	3	3	4	4	5	5	6	6	7	7	8	8	9	9	10	10	11	11	12	12	13	13	14	14	15	15	16	16	17	17	18	18	19	19	20	20	21	21	22	22	23	23	24	24	25	25	26	26	27	27	28	28	29	29	30	30	31	31	32	32	33	33	34	34	35	35	36	36	37	37	38	38	39	39	40	40	41	41	42	42	43	43	44	44	45	45	46	46	47	47	48	48	49	49	50	50	51	51	52	52	53	53	54	54	55	55	56	56	57	57	58	58	59	59	60	60	61	61	62	62	63	63	64	64	65	65	66	66	67	67	68	68	69	69	70	70	71	71	72	72	73	73	74	74	75	75	76	76	77	77	78	78	79	79	80	80	81	81	82	82	83	83	84	84	85	85	86	86	87	87	88	88	89	89	90	90	91	91	92	92	93	93	94	94	95	95	96	96	97	97	98	98	99	99	
86	20	21	89	32	41	81	57	57	53	28	24	81	40	50	56	32	78	26	46	8	32	66	27	12	1	12	28	98	27	52	59	22	25	47	1	33	37	51	35	23	25	15	45	22	17	46	6	46	45	9	34	37	92	27	63	38	42	55	3	36	50	73	49	31	84	31	11	58	46	31	7	28	72	57	50	13	6	9	33	58	1	23	52	24	39	26	15	19	41	16	53	36	0	17	8	3	18	58	75	50	1	1	3	10	71	61	16	23	3	2	10	28	3	50	25	53	16	58	50	22	74	73	1	15	30	1	52	72	5	16	15	77	24	33	23	10	15	10	71	31	5	3	11	40	65	10	42	53	22	6	49	36	2	59	48	35	19	37	14	51	17	85	35	52	26	22	53	14	56	52	11	45	47	4	38	6	5	20	23	5	23	17	29	33	2	42	38	1111	1111	27	68	2222	2222	16	38	70	7	19	50	
0	0	1	1	2	2	3	3	4	4	5	5	6	6	7	7	8	8	9	9	10	10	11	11	12	12	13	13	14	14	15	15	16	16	17	17	18	18	19	19	20	20	21	21	22	22	23	23	24	24	25	25	26	26	27	27	28	28	29	29	30	30	31	31	32	32	33	33	34	34	35	35	36	36	37	37	38	38	39	39	40	40	41	41	42	42	43	43	44	44	45	45	46	46	47	47	48	48	49	49	50	50	51	51	52	52	53	53	54	54	55	55	56	56	57	57	58	58	59	59	60	60	61	61	62	62	63	63	64	64	65	65	66	66	67	67	68	68	69	69	70	70	71	71	72	72	73	73	74	74	75	75	76	76	77	77	78	78	79	79	80	80	81	81	82	82	83	83	84	84	85	85	86	86	87	87	88	88	89	89	90	90	91	91	92	92	93	93	94	94	95	95	96	96	97	97	98	98	99	99	
77	62	58	40	30	61	18	28	44	41	80	43	62	8	26	64	24	12	32	24	21	46	47	54	9	1	55	33	45	78	27	33	67	77	33	3	77	54	66	8	49	50	14	59	46	8	42	7	20	93	63	5	4	9	5	35	62	65	34	10	10	23	79	55	19	60	33	1	61	18	1	3	19	68	21	60	73	85	40	31	63	22	72	57	52	13	58	82	85	17	26	6	2222	2222	32	9	24	78	15	68	52	80	1	66	5	27	12	9	59	31	10	16	43	20	7	17	39	59	1111	1111	17	18	52	15	6	64	43	66	12	7	87	69	4	56	14	78	3	65	2	41	12	26	49	9	37	12	2	13	73	74	3	25	8	32	24	3	3	25	9	28	37	52	56	35	8	14	49	52	46	29	48	8	35	24	4	42	39	25	4	1	62	3	57	32	8	80	9	23	20	9	19	12	69	40	40	39	6	50	88	18	
0	0	1	1	2	2	3	3	4	4	5	5	6	6	7	7	8	8	9	9	10	10	11	11	12	12	13	13	14	14	15	15	16	16	17	17	18	18	19	19	20	20	21	21	22	22	23	23	24	24	25	25	26	26	27	27	28	28	29	29	30	30	31	31	32	32	33	33	34	34	35	35	36	36	37	37	38	38	39	39	40	40	41	41	42	42	43	43	44	44	45	45	46	46	47	47	48	48	49	49	50	50	51	51	52	52	53	53	54	54	55	55	56	56	57	57	58	58	59	59	60	60	61	61	62	62	63	63	64	64	65	65	66	66	67	67	68	68	69	69	70	70	71	71	72	72	73	73	74	74	75	75	76	76	77	77	78	78	79	79	80	80	81	81	82	82	83	83	84	84	85	85	86	86	87	87	88	88	89	89	90	90	91	91	92	92	93	93	94	94	95	95	96	96	97	97	98	98	99	99	
19	13	47	50	2222	2222	11	24	34	86	37	85	65	15	50	6	18	13	31	4	2	5	68	13	36	92	40	4	7	4	18	7	1	5	12	22	73	33	38	49	66	76	16	8	14	13	44	17	34	42	28	65	1	5	62	64	8	94	16	7	89	92	54	1	44	46	4	22	35	46	34	54	17	12	0	18	23	22	18	22	49	45	15	8	46	1	48	23	2222	2222	2222	2222	50	36	48	27	20	21	80	67	94	25	15	19	77	92	31	35	19	12	54	24	9	25	28	0	12	44	94	2	20	16	2	77	51	29	11	31	75	55	2222	2222	94	42	51	4	11	33	17	32	1	24	89	15	66	2	13	37	1	2	75	5	5	1	47	11	17	13	54	33	12	3	24	27	38	39	35	2	16	7	39	21	12	73	47	13	66	14	50	19	78	61	15	9	39	32	32	26	34	22	25	9	3	42	71	0	20	31	26	1	
0	0	1	1	2	2	3	3	4	4	5	5	6	6	7	7	8	8	9	9	10	10	11	11	12	12	13	13	14	14	15	15	16	16	17	17	18	18	19	19	20	20	21	21	22	22	23	23	24	24	25	25	26	26	27	27	28	28	29	29	30	30	31	31	32	32	33	33	34	34	35	35	36	36	37	37	38	38	39	39	40	40	41	41	42	42	43	43	44	44	45	45	46	46	47	47	48	48	49	49	50	50	51	51	52	52	53	53	54	54	55	55	56	56	57	57	58	58	59	59	60	60	61	61	62	62	63	63	64	64	65	65	66	66	67	67	68	68	69	69	70	70	71	71	72	72	73	73	74	74	75	75	76	76	77	77	78	78	79	79	80	80	81	81	82	82	83	83	84	84	85	85	86	86	87	87	88	88	89	89	90	90	91	91	92	92	93	93	94	94	95	95	96	96	97	97	98	98	99	99	
15	65	59	1	26	57	20	43	28	0	69	45	38	1	16	5	35	38	21	6	45	49	4	12	28	14	47	21	25	32	48	56	79	18	22	12	35	31	30	51	11	61	3	12	15	16	32	18	35	31	14	34	69	3	77	11	41	66	42	52	19	74	47	1	1	16	15	4	49	51	64	46	2222	2222	30	5	9	4	74	23	10	71	78	41	11	2	47	4	41	54	44	28	36	32	51	34	22	15	70	5	23	52	54	37	16	21	23	72	59	7	81	5	31	17	54	42	0	53	41	32	2	49	21	67	84	54	2	87	28	39	7	67	9	36	40	27	19	29	85	23	93	32	34	1	31	46	12	47	59	21	21	54	29	58	34	3	26	38	58	44	17	1	2	4	72	35	47	4	22	1	30	14	15	6	26	33	39	10	69	18	30	73	10	17	17	11	22	46	8	54	5	47	51	1	51	16	49	23	62	9	
0	0	1	1	2	2	3	3	4	4	5	5	6	6	7	7	8	8	9	9	10	10	11	11	12	12	13	13	14	14	15	15	16	16	17	17	18	18	19	19	20	20	21	21	22	22	23	23	24	24	25	25	26	26	27	27	28	28	29	29	30	30	31	31	32	32	33	33	34	34	35	35	36	36	37	37	38	38	39	39	40	40	41	41	42	42	43	43	44	44	45	45	46	46	47	47	48	48	49	49	50	50	51	51	52	52	53	53	54	54	55	55	56	56	57	57	58	58	59	59	60	60	61	61	62	62	63	63	64	64	65	65	66	66	67	67	68	68	69	69	70	70	71	71	72	72	73	73	74	74	75	75	76	76	77	77	78	78	79	79	80	80	81	81	82	82	83	83	84	84	85	85	86	86	87	87	88	88	89	89	90	90	91	91	92	92	93	93	94	94	95	95	96	96	97	97	98	98	99	99	
12	7	1	33	22	7	13	59	8	23	46	19	52	29	6	21	2	12	21	63	10	58	91	60	23	25	21	18	24	11	68	15	58	90	46	26	47	84	17	81	57	43	32	68	0	97	62	65	0	17	51	3	39	10	30	34	59	54	63	14	18	57	38	8	32	38	2	43	35	25	13	17	17	0	11	8	18	13	14	23	44	77	53	66	61	15	21	4	26	34	37	44	10	26	8	21	27	11	0	27	71	66	68	13	26	70	46	11	74	51	7	59	57	39	67	15	33	2	4	9	65	3	17	61	21	31	43	19	29	22	14	16	44	80	42	54	31	26	2	1	32	68	26	5	39	25	67	2	15	23	69	7	20	28	25	29	30	0	15	66	54	13	14	1	6	26	30	37	77	0	74	28	38	72	11	54	35	22	15	16	19	80	80	30	2222	2222	26	1	42	23	0	24	27	29	29	38	0	41	5	10	
0	0	1	1	2	2	3	3	4	4	5	5	6	6	7	7	8	8	9	9	10	10	11	11	12	12	13	13	14	14	15	15	16	16	17	17	18	18	19	19	20	20	21	21	22	22	23	23	24	24	25	25	26	26	27	27	28	28	29	29	30	30	31	31	32	32	33	33	34	34	35	35	36	36	37	37	38	38	39	39	40	40	41	41	42	42	43	43	44	44	45	45	46	46	47	47	48	48	49	49	50	50	51	51	52	52	53	53	54	54	55	55	56	56	57	57	58	58	59	59	60	60	61	61	62	62	63	63	64	64	65	65	66	66	67	67	68	68	69	69	70	70	71	71	72	72	73	73	74	74	75	75	76	76	77	77	78	78	79	79	80	80	81	81	82	82	83	83	84	84	85	85	86	86	87	87	88	88	89	89	90	90	91	91	92	92	93	93	94	94	95	95	96	96	97	97	98	98	99	99	
55	7	45	15	33	56	4	83	66	17	10	9	56	27	3	10	21	4	9	16	65	10	9	73	19	93	10	9	28	43	4	1	9	12	59	32	26	42	55	18	79	18	0	26	1	40	60	21	46	45	52	25	7	36	24	14	14	4	86	39	24	21	29	19	6	23	45	22	17	32	65	20	54	10	11	10	50	2	1	5	70	88	58	65	27	26	53	9	28	13	14	13	47	27	8	52	25	47	6	5	34	28	9	2	15	12	20	15	13	35	2	69	8	85	28	16	26	70	18	40	32	31	35	20	3	19	32	1	18	50	2	34	34	6	58	18	71	30	19	14	19	52	42	0	3	52	59	21	6	51	35	77	61	5	59	16	20	21	42	56	35	86	82	36	27	81	33	31	18	49	52	16	1	70	9	27	21	45	32	30	54	58	12	14	13	33	22	3	1	22	42	27	50	24	42	41	15	27	13	59	
0	0	1	1	2	2	3	3	4	4	5	5	6	6	7	7	8	8	9	9	10	10	11	11	12	12	13	13	14	14	15	15	16	16	17	17	18	18	19	19	20	20	21	21	22	22	23	23	24	24	25	25	26	26	27	27	28	28	29	29	30	30	31	31	32	32	33	33	34	34	35	35	36	36	37	37	38	38	39	39	40	40	41	41	42	42	43	43	44	44	45	45	46	46	47	47	48	48	49	49	50	50	51	51	52	52	53	53	54	54	55	55	56	56	57	57	58	58	59	59	60	60	61	61	62	62	63	63	64	64	65	65	66	66	67	67	68	68	69	69	70	70	71	71	72	72	73	73	74	74	75	75	76	76	77	77	78	78	79	79	80	80	81	81	82	82	83	83	84	84	85	85	86	86	87	87	88	88	89	89	90	90	91	91	92	92	93	93	94	94	95	95	96	96	97	97	98	98	99	99	
87	60	52	48	30	46	22	41	16	27	12	28	21	6	13	24	74	15	61	9	15	82	45	50	20	68	2222	2222	38	67	47	24	48	18	75	11	24	43	24	8	85	18	25	9	27	0	16	42	69	36	43	17	1	67	58	43	62	53	0	13	26	10	12	8	21	14	4	7	23	21	1	28	4	23	36	8	10	59	22	50	17	35	69	43	52	2	28	3	73	53	50	94	12	2	38	35	27	86	14	13	35	19	3	7	27	44	29	9	37	56	81	38	9	44	18	34	77	78	36	2	16	5	51	5	73	58	1	29	7	5	24	48	37	21	4	17	10	31	7	40	12	56	16	53	24	36	4	31	3	26	44	31	95	34	67	27	74	18	52	34	10	19	14	38	53	49	38	4	52	54	13	70	8	59	1	2	83	33	5	25	2	10	58	41	18	47	76	18	56	28	4	50	9	56	36	3	11	15	9	14	
0	0	1	1	2	2	3	3	4	4	5	5	6	6	7	7	8	8	9	9	10	10	11	11	12	12	13	13	14	14	15	15	16	16	17	17	18	18	19	19	20	20	21	21	22	22	23	23	24	24	25	25	26	26	27	27	28	28	29	29	30	30	31	31	32	32	33	33	34	34	35	35	36	36	37	37	38	38	39	39	40	40	41	41	42	42	43	43	44	44	45	45	46	46	47	47	48	48	49	49	50	50	51	51	52	52	53	53	54	54	55	55	56	56	57	57	58	58	59	59	60	60	61	61	62	62	63	63	64	64	65	65	66	66	67	67	68	68	69	69	70	70	71	71	72	72	73	73	74	74	75	75	76	76	77	77	78	78	79	79	80	80	81	81	82	82	83	83	84	84	85	85	86	86	87	87	88	88	89	89	90	90	91	91	92	92	93	93	94	94	95	95	96	96	97	97	98	98	99	99	
44	70	17	63	55	15	18	54	50	85	0	31	29	4	29	57	22	54	54	31	40	15	4	19	46	49	0	57	91	42	41	30	4	93	3	12	25	18	30	35	31	27	18	0	67	39	87	25	19	9	50	36	6	39	34	39	15	40	53	61	72	42	28	18	6	62	69	46	0	45	49	22	19	18	50	65	27	8	87	88	35	20	29	3	24	29	18	60	24	25	9	14	2	86	25	49	39	16	30	18	11	30	35	34	3	60	32	80	6	39	46	34	7	2	15	77	37	30	54	53	89	29	20	25	9	16	2	43	23	13	10	57	1111	1111	20	9	10	11	11	41	1111	1111	1	12	29	45	78	85	53	5	38	1	54	14	52	3	6	3	3	2	5	11	47	38	2	23	70	14	4	1	8	32	17	6	31	25	24	43	26	33	81	75	10	51	12	29	35	67	18	26	57	71	39	93	11	34	0	24	65	60	
0	0	1	1	2	2	3	3	4	4	5	5	6	6	7	7	8	8	9	9	10	10	11	11	12	12	13	13	14	14	15	15	16	16	17	17	18	18	19	19	20	20	21	21	22	22	23	23	24	24	25	25	26	26	27	27	28	28	29	29	30	30	31	31	32	32	33	33	34	34	35	35	36	36	37	37	38	38	39	39	40	40	41	41	42	42	43	43	44	44	45	45	46	46	47	47	48	48	49	49	50	50	51	51	52	52	53	53	54	54	55	55	56	56	57	57	58	58	59	59	60	60	61	61	62	62	63	63	64	64	65	65	66	66	67	67	68	68	69	69	70	70	71	71	72	72	73	73	74	74	75	75	76	76	77	77	78	78	79	79	80	80	81	81	82	82	83	83	84	84	85	85	86	86	87	87	88	88	89	89	90	90	91	91	92	92	93	93	94	94	95	95	96	96	97	97	98	98	99	99	
6	5	26	16	65	20	72	78	17	77	1	21	36	26	19	23	48	42	13	68	62	10	17	31	54	28	7	37	55	8	37	67	36	24	5	25	2	14	40	70	29	7	55	72	18	53	3	7	2	93	26	12	39	11	25	21	25	2	20	4	18	91	57	35	13	40	93	6	12	56	35	63	45	23	4	27	49	11	18	28	15	0	86	17	2222	2222	3	42	26	52	52	4	14	48	14	95	68	51	5	55	58	42	15	24	2222	2222	6	63	46	25	12	17	12	24	3	10	56	78	61	11	95	9	18	12	1	52	8	62	56	16	5	53	59	13	73	25	75	53	24	69	47	35	32	8	27	59	39	2	30	72	13	31	66	30	31	9	33	25	25	26	39	0	36	16	0	75	74	11	58	15	22	25	16	1	2	55	20	35	30	7	41	0	85	52	15	65	3	36	2	27	66	50	72	24	36	14	23	71	16	59	
0	0	1	1	2	2	3	3	4	4	5	5	6	6	7	7	8	8	9	9	10	10	11	11	12	12	13	13	14	14	15	15	16	16	17	17	18	18	19	19	20	20	21	21	22	22	23	23	24	24	25	25	26	26	27	27	28	28	29	29	30	30	31	31	32	32	33	33	34	34	35	35	36	36	37	37	38	38	39	39	40	40	41	41	42	42	43	43	44	44	45	45	46	46	47	47	48	48	49	49	50	50	51	51	52	52	53	53	54	54	55	55	56	56	57	57	58	58	59	59	60	60	61	61	62	62	63	63	64	64	65	65	66	66	67	67	68	68	69	69	70	70	71	71	72	72	73	73	74	74	75	75	76	76	77	77	78	78	79	79	80	80	81	81	82	82	83	83	84	84	85	85	86	86	87	87	88	88	89	89	90	90	91	91	92	92	93	93	94	94	95	95	96	96	97	97	98	98	99	99	
51	39	20	18	13	70	10	4	17	39	45	84	3	17	23	26	40	65	83	26	9	17	65	43	31	46	32	8	36	50	53	42	18	40	18	59	86	26	9	49	13	3	47	5	66	39	88	2	11	29	14	51	16	2	13	0	69	13	4	37	41	16	45	2	1	45	66	8	45	55	57	7	16	45	64	20	6	18	55	31	44	43	6	44	37	54	3	58	43	17	64	22	10	31	29	19	15	2	17	28	24	44	16	14	47	33	20	71	46	3	74	11	43	97	1	25	60	24	2	32	53	17	41	36	81	24	3	18	21	13	48	11	66	69	3	7	25	2	26	3	0	38	28	59	34	13	62	0	79	83	62	47	50	80	34	96	40	38	35	26	11	31	60	1	59	70	30	44	16	60	57	51	2	18	60	42	45	64	73	52	6	11	9	11	24	50	59	10	23	27	11	23	18	7	43	31	14	23	27	17	
0	0	1	1	2	2	3	3	4	4	5	5	6	6	7	7	8	8	9	9	10	10	11	11	12	12	13	13	14	14	15	15	16	16	17	17	18	18	19	19	20	20	21	21	22	22	23	23	24	24	25	25	26	26	27	27	28	28	29	29	30	30	31	31	32	32	33	33	34	34	35	35	36	36	37	37	38	38	39	39	40	40	41	41	42	42	43	43	44	44	45	45	46	46	47	47	48	48	49	49	50	50	51	51	52	52	53	53	54	54	55	55	56	56	57	57	58	58	59	59	60	60	61	61	62	62	63	63	64	64	65	65	66	66	67	67	68	68	69	69	70	70	71	71	72	72	73	73	74	74	75	75	76	76	77	77	78	78	79	79	80	80	81	81	82	82	83	83	84	84	85	85	86	86	87	87	88	88	89	89	90	90	91	91	92	92	93	93	94	94	95	95	96	96	97	97	98	98	99	99	
